"Date","Commodity","Variant","Price (PHP)","Created At","Updated At"
"2026-02-10","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Ampalaya","4-5 pcs/kg","160.68","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Chili","Green Siling Haba","111.82","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Eggplant","3-4 Small Bundles","91.3","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Pechay","3-4 Small Bundles","73.75","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Pole Sitao","3-4 Small Bundles","135.39","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Squash","Suprema Variety","60.55","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Tomato","15-18 pcs/kg","71.2","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Bell Pepper","Green, Local Medium (151-250gm/pc)","243.18","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Bell Pepper","Red, Local Medium (151-250gm/pc)","246.47","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","190.91","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","112.28","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Cabbage","Rare Ball, 510 gm - 1 kg/head","84.58","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Cabbage","Scorpio, 750 gm - 1 kg/head","87.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Cabbage","Wonder Ball, 510 gm - 1 kg/head","86.27","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Carrots","Local 8-10 pcs/kg","96.7","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Celery","Medium (501-800 g)","158.25","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Chayote","Medium (301-400 g)","59.14","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","94.44","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Lettuce","Green Ice","182.95","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","267.44","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Lettuce","Romaine","229.6","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","White Potato","Local 10-12 pcs/kg","119.11","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-10","Rice","Special Rice White Rice","58.82","2026-04-11 03:40:23","2026-04-11 03:40:23"
"2026-02-04","Rice","Special Rice White Rice","58.84","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Rice","Premium, 5% broken","51.9","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Rice","Well Milled, 1-19% bran streak","45.41","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Rice","Regular Milled, 20-40% bran streak","41.55","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Corn","White Cob, Glutinous","84","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Corn","Grits White, Food Grade","120","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Ampalaya","4-5 pcs/kg","163.24","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Eggplant","3-4 Small Bundles","98.03","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Pechay","3-4 Small Bundles","74.45","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Pole Sitao","3-4 Small Bundles","137.18","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Squash","Suprema Variety","61.1","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Tomato","15-18 pcs/kg","78.14","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Bell Pepper","Green, Local Medium (151-250gm/pc)","237.68","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Bell Pepper","Red, Local Medium (151-250gm/pc)","243.52","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","187.78","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","114.81","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Cabbage","Rare Ball, 510 gm - 1 kg/head","85.09","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Cabbage","Scorpio, 750 gm - 1 kg/head","86.15","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Cabbage","Wonder Ball, 510 gm - 1 kg/head","84.31","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Carrots","Local 8-10 pcs/kg","96.73","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Celery","Medium (501-800 g)","154.73","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Chayote","Medium (301-400 g)","59.2","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","94.15","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Pechay Baguio","Pechay Baguio","85.26","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Lettuce","Green Ice","196.7","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","271.28","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","Lettuce","Romaine","243.73","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-04","White Potato","Local 10-12 pcs/kg","126.02","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Rice","Special Rice White Rice","58.18","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Rice","Premium, 5% broken","50.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Rice","Well Milled, 1-19% bran streak","45.6","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Rice","Regular Milled, 20-40% bran streak","41.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Corn","White Cob, Glutinous","80","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Corn","Grits, Feed Grade","50","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Ampalaya","4-5 pcs/kg","161.67","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Eggplant","3-4 Small Bundles","107.92","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Pechay","3-4 Small Bundles","72.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Pole Sitao","3-4 Small Bundles","133.33","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Squash","Suprema Variety","59.17","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Tomato","15-18 pcs/kg","74.58","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Bell Pepper","Green, Local Medium (151-250gm/pc)","272.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Bell Pepper","Red, Local Medium (151-250gm/pc)","268.33","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","190","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","111.82","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Cabbage","Rare Ball, 510 gm - 1 kg/head","82.5","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Cabbage","Wonder Ball, 510 gm - 1 kg/head","94","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Carrots","Local 8-10 pcs/kg","102.27","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Celery","Medium (501-800 g)","173.64","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Chayote","Medium (301-400 g)","61.25","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","90.91","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Lettuce","Green Ice","215","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","240","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","Lettuce","Romaine","276.67","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-02-01","White Potato","Local 10-12 pcs/kg","134.17","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-25","Rice","Special Rice White Rice","58.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Rice","Premium, 5% broken","51.18","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Rice","Well Milled, 1-19% bran streak","45.89","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Rice","Regular Milled, 20-40% bran streak","40.57","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Corn","White Cob, Glutinous","80","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Corn","Grits, Feed Grade","45","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Ampalaya","4-5 pcs/kg","166.36","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Chili","Green Siling Haba","123","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Eggplant","3-4 Small Bundles","129.09","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Pechay","3-4 Small Bundles","78","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Pole Sitao","3-4 Small Bundles","132","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Squash","Suprema Variety","84.55","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Tomato","15-18 pcs/kg","106.36","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Bell Pepper","Green, Local Medium (151-250gm/pc)","251.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Bell Pepper","Red, Local Medium (151-250gm/pc)","269.09","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","180","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","144.44","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Cabbage","Rare Ball, 510 gm - 1 kg/head","96","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Cabbage","Scorpio, 750 gm - 1 kg/head","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Cabbage","Wonder Ball, 510 gm - 1 kg/head","95","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Carrots","Local 8-10 pcs/kg","105","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Celery","Medium (501-800 g)","194","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Chayote","Medium (301-400 g)","57.45","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","93.64","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Pechay Baguio","Pechay Baguio","91.82","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Lettuce","Green Ice","217.56","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","302.5","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","Lettuce","Romaine","316.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-25","White Potato","Local 10-12 pcs/kg","148.18","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Corn","White Cob, Glutinous","95.33","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Corn","Grits White, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Ampalaya","4-5 pcs/kg","149.29","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Eggplant","3-4 Small Bundles","117.09","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Pechay","3-4 Small Bundles","74.88","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Pole Sitao","3-4 Small Bundles","145.36","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Squash","Suprema Variety","60","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Tomato","15-18 pcs/kg","112.38","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Bell Pepper","Green, Local Medium (151-250gm/pc)","238.29","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Bell Pepper","Red, Local Medium (151-250gm/pc)","247.88","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","180","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","122.71","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Cabbage","Rare Ball, 510 gm - 1 kg/head","85.93","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Cabbage","Scorpio, 750 gm - 1 kg/head","86.36","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Cabbage","Wonder Ball, 510 gm - 1 kg/head","87.22","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Carrots","Local 8-10 pcs/kg","95.94","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Celery","Medium (501-800 g)","165.06","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Chayote","Medium (301-400 g)","58.31","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","91.47","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Lettuce","Green Ice","193.95","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","264","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","Lettuce","Romaine","270.89","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-24","White Potato","Local 10-12 pcs/kg","145.75","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","181","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","126.93","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Cabbage","Rare Ball, 510 gm - 1 kg/head","86.51","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Cabbage","Scorpio, 750 gm - 1 kg/head","86.96","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Cabbage","Wonder Ball, 510 gm - 1 kg/head","87.66","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Carrots","Local 8-10 pcs/kg","96.46","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Celery","Medium (501-800 g)","162.5","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Chayote","Medium (301-400 g)","59.55","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","93.41","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Pechay Baguio","Pechay Baguio","89.31","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Lettuce","Green Ice","194.11","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","265.71","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Lettuce","Romaine","285.29","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","White Potato","Local 10-12 pcs/kg","147.02","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-23","Rice","Special Rice White Rice","57.98","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Rice","Premium, 5% broken","50.89","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Rice","Well Milled, 1-19% bran streak","44.46","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Rice","Regular Milled, 20-40% bran streak","39.87","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Corn","White Cob, Glutinous","94.71","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Corn","Grits White, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Ampalaya","4-5 pcs/kg","150.34","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Eggplant","3-4 Small Bundles","119.38","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Pechay","3-4 Small Bundles","75.42","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Pole Sitao","3-4 Small Bundles","144.93","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Squash","Suprema Variety","59.9","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Tomato","15-18 pcs/kg","116.83","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Bell Pepper","Green, Local Medium (151-250gm/pc)","247.47","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-23","Bell Pepper","Red, Local Medium (151-250gm/pc)","253.73","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Corn","Grits White, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Corn","Grits, Feed Grade","46.67","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Ampalaya","4-5 pcs/kg","153.82","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Eggplant","3-4 Small Bundles","120.96","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Pechay","3-4 Small Bundles","76.28","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Pole Sitao","3-4 Small Bundles","144.09","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Squash","Suprema Variety","60.89","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Tomato","15-18 pcs/kg","123.49","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Bell Pepper","Green, Local Medium (151-250gm/pc)","255.6","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Bell Pepper","Red, Local Medium (151-250gm/pc)","260","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Broccoli","Local Medium (8-10 cm diameter/bunch hd)","182.22","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","126.73","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Cabbage","Rare Ball, 510 gm - 1 kg/head","88.1","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Cabbage","Scorpio, 750 gm - 1 kg/head","86.92","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Cabbage","Wonder Ball, 510 gm - 1 kg/head","89.46","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Carrots","Local 8-10 pcs/kg","97.05","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Celery","Medium (501-800 g)","164.3","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Chayote","Medium (301-400 g)","60.07","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","93.26","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Pechay Baguio","Pechay Baguio","91.22","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Lettuce","Green Ice","195.57","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Lettuce","Iceberg, Medium (301-450 cm diameter/bunch hd)","269.06","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Lettuce","Romaine","292.6","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","White Potato","Local 10-12 pcs/kg","148.71","2026-04-11 03:40:25","2026-04-11 03:40:25"
"2026-01-22","Rice","Special Rice White Rice","58.16","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-22","Rice","Premium, 5% broken","51.37","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-22","Rice","Well Milled, 1-19% bran streak","44.78","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-22","Rice","Regular Milled, 20-40% bran streak","40.12","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-22","Corn","White Cob, Glutinous","90","2026-04-11 03:40:24","2026-04-11 03:40:24"
"2026-01-19","Rice","Premium, 5% broken","51.17","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Rice","Well Milled, 1-19% bran streak","44.63","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Rice","Regular Milled, 20-40% bran streak","39.54","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Corn","White Cob, Glutinous","91.33","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Corn","Grits White, Food Grade","120","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Corn","Grits Yellow, Food Grade","120","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Corn","Grits, Feed Grade","45","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Ampalaya","4-5 pcs/kg","156.64","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Eggplant","3-4 Small Bundles","126.72","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Pechay","3-4 Small Bundles","78.6","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Pechay Baguio","Pechay Baguio","92.04","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Pole Sitao","3-4 Small Bundles","144.37","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Squash","Suprema Variety","61.27","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Tomato","15-18 pcs/kg","139.54","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Bell Pepper","Green, Local Medium (151-250gm/pc)","264.14","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Bell Pepper","Red, Local Medium (151-250gm/pc)","279.17","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Carrots","Local 8-10 pcs/kg","101.68","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Celery","Medium (501-800 g)","171.77","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Chayote","Medium (301-400 g)","62.14","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","99.57","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Lettuce","Green Ice","202.18","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","Lettuce","Romaine","275.68","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-19","White Potato","Local 10-12 pcs/kg","152.48","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Rice","Special Rice White Rice","58.09","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Rice","Premium, 5% broken","51.08","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Rice","Well Milled, 1-19% bran streak","45.5","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Rice","Regular Milled, 20-40% bran streak","40.38","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Corn","White Cob, Glutinous","85","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Corn","Grits, Feed Grade","50","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Ampalaya","4-5 pcs/kg","155","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Chili","Green Siling Haba","121.67","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Eggplant","3-4 Small Bundles","130","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Pechay","3-4 Small Bundles","77.5","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Pole Sitao","3-4 Small Bundles","141.67","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Tomato","15-18 pcs/kg","143.33","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Bell Pepper","Green, Local Medium (151-250gm/pc)","296.25","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Bell Pepper","Red, Local Medium (151-250gm/pc)","306.67","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Cauliflower","Local Medium (8-10 cm diameter/bunch hd)","143","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Cabbage","Rare Ball, 510 gm - 1 kg/head","96.25","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Cabbage","Wonder Ball, 510 gm - 1 kg/head","100","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Carrots","Local 8-10 pcs/kg","110.45","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Celery","Medium (501-800 g)","209.09","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Chayote","Medium (301-400 g)","57.5","2026-04-11 03:40:26","2026-04-11 03:40:26"
"2026-01-18","Habichuelas/Baguio Beans","Habichuelas/Baguio Beans","97.5","2026-04-11 03:40:26","2026-04-11 03:40:26"
